path`tbytes`tsha256
data/analysis_results/HPA_ChEMBL_translational_annotation_summary.txt	8455	7935381DB8680DDFD139A717D124854D5DDF1FC33C823163BCBFB08ABDFA0E0F
data/analysis_results/HPA_target_general_annotation.csv	2499	DF107F647A545352FF564A99D4ECDDFF6F9428794F8760534415C1444AA2CE5D
data/analysis_results/HPA_target_normal_thyroid_IHC.csv	447	B4561214F525684E9D0FB71A8DEB7AB7DB917F1580D0DDA177DAC86DC44C5096
data/analysis_results/HPA_target_thyroid_cancer_pathology.csv	474	9BAED01681BC28AC2DA8445C188E891DFF963985DF7672952278F42530E03F1D
data/analysis_results/single_cell_cnv_proxy_cor_tests.csv	132	2E35585C83EBBE6A9E75A177EF157A9B6FFC796618F91BEF9E14382E3F742F4A
data/analysis_results/single_cell_cnv_proxy_epithelial_cells.csv	16691465	EDEF7B65F5BA10473DF80D400B361AFE5DC65197AFAA1916E898DCBC3CA4F50D
data/analysis_results/single_cell_cnv_proxy_group_tests.csv	549	147D4EF4D2576BC59E312ADC8CA65509F1B132AF2E32B1F35139626B0FD095D4
data/analysis_results/single_cell_cnv_proxy_sample_summary.csv	4707	DE33E4B8F8AB5E801FF9E4A12D479916FBE6B7325BD339D183400468FA686144
data/analysis_results/single_cell_cnv_proxy_status_tests.csv	282	B10A69D9C2C2FE8958F14F244EEFCDA8AC498ADD3D8A8F324F2311B817B24ACB
data/analysis_results/single_cell_cnv_proxy_summary.txt	7390	97A140DBED3A2EA6BC7C73122949ED735BFB5D03AF75E80A33D92DABF49E3FCA
data/analysis_results/single_cell_ecology_summary.txt	1791	1725915EB8CBC30F5D58FD47F6A699D4DA14FDD2BE774EF1BD122C200A25F75D
data/analysis_results/single_cell_sample_balanced_tests.csv	464	9B50F6FAC7C103B93B934F1AF0AF922C9200223A0C9DDFDD957391D5411D06B0
data/analysis_results/single_cell_sample_composition_epithelial_RAIR.csv	6431	266D3067A2AD85520CF76B62D4746B6FC5914E3E75C93FBFC8B265EC20E2D7D1
data/analysis_results/single_cell_sample_composition_lm_robustness.csv	422	B848D7E4A2DE6FA0B00F3D7E831E57BA792BA70431D498667E77F08A4D7A3AB0
data/analysis_results/single_cell_top_decile_ecology_summary.csv	302	C84359AD65196E34A9BDEEE08F5EF81E291CF07435E791EAFD1C1C97C3CD826B
data/analysis_results/single_cell_top_RAIR_sample_contribution.csv	1953	DAE3B12DF5178A650104F108FB258407C5596B044B442E432D33CE0ED8A89469
data/analysis_results/single_cell_top_RAIR_sample_dominance.csv	212	59D35B2109E9772B8BFE31E0988E11AF0924A48AF2DDDBC6EA280EE5854B848A
data/analysis_results/TCGA_BRAF_MAPK_residual_split_tests.csv	4097	B62478453ACD097AAF43EB4D0C0CB33702DFE9A65EE69AE0D39F2FB30AAE03A0
data/analysis_results/TCGA_BRAF_MAPK_residual_summary.txt	6362	18A099D6B30442FC253CF6BDE11F9C63DDB3642D63B38CA2292DD339700B3FE6
data/analysis_results/TCGA_BRAF_mutant_internal_models.csv	744	37859EFF94917D87834451DE025990A4985E3E79D08EC1A753069C0157A50EF1
data/analysis_results/TCGA_BRAF_mutant_target_gene_correlations.csv	1497	8D5789FDBA38CC8EF312545647F23AD9F0BF2903DFB16A179A8644BF55DC9375
data/analysis_results/TCGA_candidate_gene_expression_by_RAIR_quartile.csv	2552	E8681F5D788F639B77BA83D2F44B59F3755FBE8FF4381D6EE2EA3AC0417F4CC5
data/analysis_results/TCGA_MAPK_residual_models.csv	798	E930C69558F99691595B0C1C6704C314D013EEF92D51E98BB7799BC9D8BB0BE4
data/analysis_results/TCGA_multivariable_lm_robustness.csv	1122	7CF90C507F88B973FDEEEA763A07A6D75DD8092BA3C00595C5AC5DC68E443151
data/analysis_results/TCGA_multivariable_logistic_robustness.csv	516	D19672CF3C211F6B39E5886AA9A65C9B352B02B0ED435DF8681199DBD98D32E9
data/analysis_results/TCGA_RAIR_gene_correlations.csv	1782578	68D90669D84A22387B6A3195D0DF40A784F77B254A11294DB83AC4C2748081F0
data/analysis_results/TCGA_RAIR_hallmark_fgsea.csv	28239	52D2B62F45163FF525F52F2454CDEF3FB8F5855AEA0C2717DB310768803C7754
data/analysis_results/TCGA_RAIR_high_low_limma.csv	3154615	60F50A4E9936EAFEA3608A261C08812E029706EBE82FCEE632827946C333B95D
data/analysis_results/TCGA_RAIR_pathway_summary.txt	5819	012FC3BF626B3D717A196B519FC48A4E7F9F211EC6E82E1E0CAEC22C1C10E26A
data/analysis_results/TCGA_RAIR_reactome_fgsea.csv	447282	9126E57B7CDE8C7953ED33A17FEABE2178F91C7DF80506121AADF0ABAEC55CBD
data/analysis_results/TCGA_THCA_discovery_summary.txt	7070	5F03A3785AEAA02C5BE33D79F2A83CF1E9693CAECBBE656F76961568BDBA4D50
data/analysis_results/TCGA_THCA_gene_set_coverage.csv	564	3A96409AD76746140B99FA53244F68F7731D37E44AC2EE9FAD1E603C604A3119
data/analysis_results/TCGA_THCA_group_tests.csv	7224	7D271099B2B584CA99B6CF1EB766DFB2A7AD67760E023141FAC9AEE7D1EFFA38
data/analysis_results/TCGA_THCA_logistic_clinical_associations.csv	2565	5ACAFB067B09E35DCC9063BD2B01FFE7C32ABB6679D045429F5DBF0D4099EC2B
data/analysis_results/TCGA_THCA_score_correlations.csv	349	095DF1F8E0A4BFA32B8CE1BCB92A190BE9813B9B8A5659B88F27504FF9048CA8
data/analysis_results/TCGA_THCA_scores_clinical_mutation.csv	233598	0DC1A87B2603D6A1ED2DC55B913097597C1FD951BBDA1A503387A37E76A80560
data/analysis_results/TCGA_THCA_survival_exploratory.csv	354	83992FC2F6EC905E1A5D20F146268F10CC8C84945CBF781060E31A3717D76EDE
data/analysis_results/TCGA_THCA_target_priority_table.csv	6821	569CC8C168CFF75F5E79C2B0B624C36D157F217F65B5F29FE5D3252C2C14332F
data/analysis_results/translational_target_annotation_HPA_ChEMBL.csv	6030	5330B11A6CBA53B08F43CA579C1B902D0C0F2EAEC4B3E59331EC3C1C847C4B7B
data/copykat_paratumor_ref_predictions/GSE184362/paratumor_ref_copykat_all_predictions.csv	178583	40D3465BCC5532D20453198BD9988274F74E243348DCBE09795E9840DF76C12C
data/copykat_paratumor_ref_predictions/GSE184362/paratumor_ref_copykat_RAIR_test.csv	163	763D33D89E6F331A36F61FDB8985B4145667C64DB6D05626196B7976F385E37C
data/copykat_paratumor_ref_predictions/GSE184362/paratumor_ref_copykat_run_status.csv	100	FD669AD5EDBBA043F7910D0A9935153A06CA176CC182A28DA51D87D25C872E26
data/copykat_paratumor_ref_predictions/GSE184362/paratumor_ref_copykat_sample_summary.csv	325	091E7988A55B8F9119C227054A517DA5BC8FC1D35F9A0A524CF4D1C3BF8BF211
data/copykat_paratumor_ref_predictions/GSE184362/paratumor_ref_copykat_summary.txt	1318	13F94D08D0D9A2E127BDD3443BB794D7FA5449A69100B339342B7A2F5F03436D
data/copykat_paratumor_ref_predictions/GSE184362/PTC10_RightLN/PTC10_RightLN_paratumor_ref_copykat_prediction.csv	62590	F94926A66D7E37AFCC5E92E61C9E23E289FEC9EB78110FD0E7D12FBBC1E55A10
data/copykat_paratumor_ref_predictions/GSE184362/PTC10_RightLN/PTC10_RightLN_paratumor_ref_copykat_prediction.txt	12603	142A326D3C465EBFAF69DF8D44486EC86671B1A9467E6F64D3E2D47FF2806037
data/copykat_paratumor_ref_predictions/GSE184362/PTC10_RightLN/PTC10_RightLN_paratumor_ref_copykat_summary.csv	206	99E642BD6057752821B615654A3FC391DD59B0849D6A46CCFDC7951F4FBC184D
data/copykat_paratumor_ref_predictions/GSE184362/PTC10_T/PTC10_T_paratumor_ref_copykat_prediction.csv	56046	7CFFF158443AE51D3E87B42E1640590C968C4EF6F3289D49555275C4EB86BCD4
data/copykat_paratumor_ref_predictions/GSE184362/PTC10_T/PTC10_T_paratumor_ref_copykat_prediction.txt	11625	AB239E49C69A48851662C52A3D1AF08C81037DF25DA030812CB5DD29A4DB0EA2
data/copykat_paratumor_ref_predictions/GSE184362/PTC10_T/PTC10_T_paratumor_ref_copykat_summary.csv	187	270C6635B369544068BACC0B2F9506C1C7F4C9A237CAB48CD5144F20EB45C1D4
data/copykat_paratumor_ref_predictions/GSE184362/PTC11_SC/PTC11_SC_paratumor_ref_copykat_prediction.csv	60243	E6EE39B9117ECD3BA78738C73B9D254ED86548E66DEFEED1874D98CE4F638B58
data/copykat_paratumor_ref_predictions/GSE184362/PTC11_SC/PTC11_SC_paratumor_ref_copykat_prediction.txt	11697	3DC002F9BF486ADDB3768FB09D31EE2832BABE09E5D077B36DB4DC03A317F1D2
data/copykat_paratumor_ref_predictions/GSE184362/PTC11_SC/PTC11_SC_paratumor_ref_copykat_summary.csv	185	673251D74F3F9126C50BF54037142752158846F35716C3BE3880909D7E646635
data/copykat_predictions/copykat_all_predictions.csv	554409	28C810FC74E0D82D463F70C1166051D3B7CE890A8863F6DC5DA900633B5E97CE
data/copykat_predictions/copykat_epithelial_RAIR_tests.csv	295	314505576BB2B3AE5661C95C249AFA5965A4B0388925365FABD7B584B1480EE8
data/copykat_predictions/copykat_run_status.csv	93	80B9500B6CF840F1E2462F1F35B0A143131E17E2A2544CBEDFC3F237C1B31FA2
data/copykat_predictions/copykat_sample_summary.csv	928	F71EE5D9898E9B96124B92E09AC2A8B806B29EF0201058400CAF6DA4796C75C2
data/copykat_predictions/copykat_summary.txt	2938	8E93446CAA2A39C7A7317FD0299700B09E2601AC66ECDA2FCB404BBC36497916
data/copykat_predictions/GSE184362/PTC10_RightLN/PTC10_RightLN_copykat_prediction.csv	52124	40FACE342D6335A9D90CD6E35798FFD021DAD83ECE9A513FEE9FDC308C89478D
data/copykat_predictions/GSE184362/PTC10_RightLN/PTC10_RightLN_copykat_prediction.txt	11357	B4D7E01292CD69B952B280F990A70E7C239ED8481298790F4CEC7B0C406B2FC6
data/copykat_predictions/GSE184362/PTC10_RightLN/PTC10_RightLN_copykat_summary.csv	330	1DD4F362CD285566F122DDEA69F3AD625C88D65E61513C80D3EC5D9D5C587537
data/copykat_predictions/GSE184362/PTC10_T/PTC10_T_copykat_prediction.csv	210087	BE30B3C099A86AF094D64490D27D1ABFB128DE7F043C66541A4C4F6D4F242532
data/copykat_predictions/GSE184362/PTC10_T/PTC10_T_copykat_prediction.txt	45707	ECB1CCFA08224963CDE6E624E4F83CD195A8EA190622B338AB25EA16620430A9
data/copykat_predictions/GSE184362/PTC10_T/PTC10_T_copykat_summary.csv	319	D9CB79A6E0B6865F4A36BCBBE3C10518031040A148B7A2F7754F0BE042637947
data/copykat_predictions/GSE184362/PTC11_SC/PTC11_SC_copykat_prediction.csv	95161	626B1CFA988CDF9D5BAC2B605701F285B2F0C0FE8D3074052445C4EFBA168D5A
data/copykat_predictions/GSE184362/PTC11_SC/PTC11_SC_copykat_prediction.txt	19317	E906E465DB57230E716338507B8E62E76841AD088A0E7FA2F4D6260B8D02DD5F
data/copykat_predictions/GSE184362/PTC11_SC/PTC11_SC_copykat_summary.csv	309	CA7215688F2D086767F40BD9E0D8F5066739FB312A0A67D4051B8D17F0A6194D
data/copykat_predictions/GSE184362/PTC8_P/PTC8_P_copykat_prediction.csv	42829	B96985F5953C04BB217FCB8DAF46516D49E7EABACA8F32C7FB0F13EF3DA7F1B7
data/copykat_predictions/GSE184362/PTC8_P/PTC8_P_copykat_prediction.txt	9519	154A690736ED4373F633C7E1618D88BE81785384BB1D1AB5790C4CC9B8410E4F
data/copykat_predictions/GSE184362/PTC8_P/PTC8_P_copykat_summary.csv	311	B9BB3BC12E7BA84772B6DF06A5CD50A04BE40302738BBF8D6C5280340A221085
data/copykat_predictions/GSE232237/AT13/AT13_copykat_prediction.csv	29171	1077E48FB9319CAEA86AAD23E7AD7981558D05024DC11977A7060B1349B78E06
data/copykat_predictions/GSE232237/AT13/AT13_copykat_prediction.txt	6566	623C91699D8610607CAFED845FF05BB74B0FF44A12C8A74B875D90E72F7F135D
data/copykat_predictions/GSE232237/AT13/AT13_copykat_summary.csv	306	9D40B9C9475995FF3D32EFB75765F2FC1B36FB88BDDE8185C609C7673ABC1287
data/copykat_predictions/GSE232237/AT20/AT20_copykat_prediction.csv	42485	4A2E5B94735BF6FE9D1ED9AC2E44EF7EDD30E819AC10E344BE11BDE5A4AC6C99
data/copykat_predictions/GSE232237/AT20/AT20_copykat_prediction.txt	8925	71080FDCB664949B4E6C873C715F48C7A06EF32C5B680943F3BDE1CF9CC97C64
data/copykat_predictions/GSE232237/AT20/AT20_copykat_summary.csv	294	471292C6151243D6DAAE669F57B19C62028EF88C1F5CD44BCCF40D0200EE091B
data/copykat_predictions/GSE232237/PT10/PT10_copykat_prediction.csv	42391	72FA8F68B620454C71311A7A2811F9578CDE160A0D045AF0111BF30C7482E94A
data/copykat_predictions/GSE232237/PT10/PT10_copykat_prediction.txt	8957	466AE46CA365475C026D12D5C23C7BD6BFDD9B8D454A8E67EA117BEF476DA529
data/copykat_predictions/GSE232237/PT10/PT10_copykat_summary.csv	295	93CE6DFC310026CA0AB04CE3439AA94376E97F20EF85AD85616ECA6D42CAFEF9
data/copykat_predictions/GSE232237/PT3/PT3_copykat_prediction.csv	41148	F548421687428B668940F3B2395DB1AB5D256F3C75BD96CBF2F07D97822BE818
data/copykat_predictions/GSE232237/PT3/PT3_copykat_prediction.txt	8687	41E3FC7BB88A8D85365FF69C8A61453051E7975D43EF4E5DCC3A75A378725BB7
data/copykat_predictions/GSE232237/PT3/PT3_copykat_summary.csv	294	976E50C1B7FE2AA2710B441C0783D8EFA35BB8914894F82E9356F4489063B203
data/figure_source_data/Figure_1A_workflow.csv	354	0061E2261567E874FFA78C5046F63EF4B4E143FEBC32D8B14A60243BFA50F2B1
data/figure_source_data/Figure_1B_score_modules.csv	102	A641EFE5591C36DDDCA80F6C6392314BE80403BDA67A3B8240884707A12A404C
data/figure_source_data/Figure_1C_cohorts.csv	474	85876A87984260B47BE6571EB7B020E639751E1A0254E48A262A7E089A6175F7
data/figure_source_data/Figure_1D_evidence_strength.csv	247	BF972FF99CFBD6DFA38B5F7A0B8DC8A026713DB1F55E3B0ADE9C85B2637B0E1D
data/figure_source_data/Figure_2ABC_TCGA_scores.csv	39229	270245459C671A20686C7B35BE83153BE01F8C65FBD385FCA69B57C1200D1D01
data/figure_source_data/Figure_2D_residual_models.csv	544	1D88035DDFC796E451D75818A2C6BC9C2C2CAB24F813EF9A89D33100340416BA
data/figure_source_data/Figure_2E_hallmark.csv	9131	D0BC4CE3F39F9F659D1C6EB52A5A86F06B0F163CF610C56D48C1B81FE7EFA7E4
data/figure_source_data/Figure_3A_GEO_score_long.csv	21974	299B4FC52C8CB4AE7F62EFDD85C5F2B28BF952668356F4BDDB9158E4AA3D5155
data/figure_source_data/Figure_3B_AUC.csv	998	967FEB4431DA070EBA0D6D9026637D9CF806897DC63859159A65B5C9B9E5C2EB
data/figure_source_data/Figure_3C_external_target_validation.csv	1646	4241F2B49CA850C49F2C81C4F21F506BBD9E5BEFD9392298B0CCC1442F0DE00D
data/figure_source_data/Figure_4A_top_RAIR_celltype_fraction.csv	646	19794907D5065753301FEA65309D7BB89519CEF16FB6FB45B7E4FE447DFE6DA9
data/figure_source_data/Figure_4B_sample_composition.csv	6952	51B9FBDFC975897AC12609C9FC63A8EAD51240E54709E50D909E6B8BF1CE2B69
data/figure_source_data/Figure_4C_copykat_aneuploid_fraction.csv	792	B86BFCD203BFB464B91A4FFCDE88728F615A2DC6322CCAF1BD95C615252256F3
data/figure_source_data/Figure_4D_copykat_RAIR_by_class.csv	143204	58714D7E6D9D18F70405D6C27B5A57E1EA4A9062C3E9C5387ACB1C8C7823EB15
data/figure_source_data/Figure_5A_target_tiers.csv	3459	3B93DB2DD677D904D47F1E15477B1BCBCBF5B93E71C7B7CEFC263DF36637D766
data/figure_source_data/Figure_5B_HPA_IHC.csv	474	E96734A51DD56A5696030732FCBF13CABD3461811F6B10723EC8D4032DB7A0CA
data/figure_source_data/Figure_5C_ChEMBL.csv	829	65083CC1D4E0637EFED592BF97F831358FE623F403457FAC99C6E4527C3B6E18
data/figure_source_data/Figure_5D_integrated_matrix.csv	871	7EBC6FE123643106D122DDF06561DEE79E0564686F778529FA87097AE41142F5
data/figure_source_data/Figure_S1A_GSE151179_scores.csv	9186	0C244EB32A4D9679617952E2C7755D147C93E856C610D7806B70D509D80B50BE
data/figure_source_data/Figure_S1B_GSE151179_auc.csv	895	39879D540494F2462B92A8F8C94BE8400D29EE2FF74F1F9AEC3BBEE202FE4FC3
data/figure_source_data/Figure_S2B_BRAF_target_correlations.csv	1497	8D5789FDBA38CC8EF312545647F23AD9F0BF2903DFB16A179A8644BF55DC9375
data/figure_source_data/Figure_S3A_reactome.csv	18648	FABC056436758E372B580C73A061B2E086547BAE7B5041ED2A1121586D0E5769
data/figure_source_data/Figure_S3B_hallmark_lowest_NES.csv	3964	206E7EA443FC2DC55291752D6EB7BAD2CA7AE0B128BC1E2A71B4E9D11F4B0AE1
data/figure_source_data/Figure_S4A_CNV_proxy.csv	2705	F8820AB659D3C25D80D13187033779FE6A494FBFEA10EBFA616E33AB0D240749
data/figure_source_data/Figure_S4B_copykat_paratumor_reference.csv	178583	40D3465BCC5532D20453198BD9988274F74E243348DCBE09795E9840DF76C12C
data/figure_source_data/Figure_S5A_HPA_normal_thyroid.csv	447	B4561214F525684E9D0FB71A8DEB7AB7DB917F1580D0DDA177DAC86DC44C5096
data/figure_source_data/Figure_S5B_target_evidence_matrix.csv	871	7EBC6FE123643106D122DDF06561DEE79E0564686F778529FA87097AE41142F5
data/manuscript_tables/JTM_tables_and_supplementary_tables.xlsx	31674	D5345D91CDA4A45DACD475350CE62A7C199C5B37A54E69F095DAA122968B6DE2
data/manuscript_tables/Table_1_cohorts.csv	300	40D5ED6763E7D7079CF9181CAB7C61E3B946AE1D67AC1C3582AE7B16A352C79F
data/manuscript_tables/Table_2_key_evidence.csv	705	17C772AC4B82B8AE6E8DDCB8E12F38411AC528104FE8C1E392C3922ACE3B00AC
data/manuscript_tables/Table_3_target_prioritization.csv	1372	5FB12989C9C02DCC8ED87A84CC45025CFD185E30318440041A65D787925F4EDE
data/preanalysis_results/bulk_gene_set_coverage.csv	1178	B94CEA9372F5A6D1F89BE52FB4ECBF4E0F94F465B72689D799AF89AEB7CE5092
data/preanalysis_results/bulk_preanalysis_summary.txt	6673	FD7040917CD8F11E3D7BEF42C6AA1589A5196E8BAC119AEB9DF792804D50AD9C
data/preanalysis_results/bulk_score_group_tests.csv	2810	B276F67C0FB5B2D6FF356D52B579A153722CD61003674B920C2B2D659C0A0851
data/preanalysis_results/GSE151179_scores_metadata.csv	13694	172791FC71B7F97B3E86939BD619EA7306AB168B5193BF3A61D3BD2784D0EEC1
data/preanalysis_results/GSE33630_histology_trend_tests.csv	352	5C5AFFD21DC9603EDE4B0980A62ED33CCE00557E0497D160051F8687EEDEBCCF
data/preanalysis_results/GSE33630_scores_metadata.csv	20150	1E278680606CA9DEF1149147D729710A8D458E7C20E09B77498D673BC8AEEED1
data/preanalysis_results/GSE76039_scores_metadata.csv	6458	BA5466825306A06C5E888782D6DB875DF2E8476D4C6F2CF4168C2522DAA51701
data/preanalysis_results/single_cell_localization_summary.txt	11559	2B22D5F78AB57BC0D7B153722045386875A6EB830F883CE0560BCE511064B4DA
data/preanalysis_results/single_cell_module_medians_by_celltype.csv	5078	4C1C40D632C74E6AD4A5CC14F13348BDF42FA33902FE74C13AF58EFDA511BBB9
data/preanalysis_results/single_cell_per_cell_scores.rds	16624984	5B907C4FB07F8DD1CD911C8C1F99B3206E422E986075D4C459AFC046C115F91D
data/preanalysis_results/single_cell_sample_celltype_medians.csv	19626	BF959F50D7DD88761273CCC8564E2991466CFFF4C61A30300AFE343618C44927
data/preanalysis_results/single_cell_top_RAIR_like_by_sample.csv	14437	4F2A0D3F40E729C4718904FD5F6BE1112B7DF8D6AF12B053F29B3C8449935A35
data/preanalysis_results/single_cell_top_RAIR_like_celltype_distribution.csv	710	6E3C69FB6B9E25ABCDCBC96B6F8FEFD4ACD6A98BB641C1D34DF1564ED3EC195A
data/revision_sensitivity/GSE151179_RAI_AUC_power_context.csv	328	D44E829814EE58C4DBE4CA2C50EC104547B20F6179B1E334B0E5F2F8FDAF582F
data/revision_sensitivity/GSE232237_sample_level_epithelial_RAIR.csv	1414	B45ED35C03737F551F643984BED945BDB4DA33790F4637FFAB8BEBA94A129C5A
data/revision_sensitivity/GSE232237_sample_level_epithelial_RAIR_summary.csv	390	C0990F06010C1A8E8EF6F850547CA4249D4DD498377104DE2A6B313B60D82EC6
data/revision_sensitivity/GSE232237_unadjusted_epithelial_RAIR_test.csv	211	7BC3BE1CF1453BA8B5F6FDC85FAC4D684EE2806939C597DA5E0DC325823A40C6
data/revision_sensitivity/revision_sensitivity_summary.txt	1885	D87D4C7486908360CED25BD2E59CCDF6C9207AA022A1D06B64595F9C51AFCE40
manuscript/JTM_dedifferentiation_state_thyroid_cancer_revised_v2.md	46548	C65736AE615C860EEFC3CFB542D4DFB7E3353DAE7B02D6945E5041E74EECD974
README.md	4594	7A840F46BF2DF2677E7CE4CC4EF9DC0105FEDA123EEBB3EBACF51A8FA8FD8D40
references/JTM_references_EndNote_RIS_verified.zip	70868	105B3AF42D969B56B56A4B84E1655F23CC372C0DC6CF39E13D6B83FAC10AB1B5
references/JTM_references_pubmed_metadata.json	101324	173AF998A3D687ED78EBA925B175EBAFA50185290E24765A0F97A222479BF6B8
references/JTM_references_verification_report.csv	20064	0F724CA4310159BA1E6823C16ABA9294EBDA76F79004B8FD27A18D1FE36BFA5E
references/JTM_references_verification_summary.json	298	A407FF937EC1CFBCA9969FD8BA8AB3EE1CB8340F1BF57E178D74B4F131FDCF31
references/JTM_references_verified.ris	82119	ABF42B82E826D644713C7D41324AD6B2D48C12F607391865B0144C2C59A75CD6
